frame,elapsed_seconds,interval_ms,cpu_active_ms,fence_ms,acquire_ms,present_ms,gpu_frame_ms,gpu_shadow_ms,submitted,width,height,action,character_deformation_ms,character_upload_ms,route_decision_ms,actor_physics_ms,character_pose_ms,world_player_doors_ms,character_audio_ms
885,14.784891,17.285400,0.660100,0.008600,16.545300,0.070900,9.457960,1.671280,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000100,0.000200,0.027800,0.009900
886,14.802177,16.507000,0.407800,0.012000,16.023300,0.063400,9.511400,1.759120,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.018700,0.006300
887,14.818684,16.358500,0.701700,0.007200,15.493600,0.155400,9.351160,1.657360,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000200,0.019300,0.006100
888,14.835043,16.510500,0.633300,0.010000,15.796500,0.069900,9.417520,1.724840,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000300,0.000200,0.040700,0.015600
889,14.851553,16.833300,0.720200,0.007400,16.020600,0.084600,9.374400,1.669400,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000100,0.000100,0.019500,0.009700
890,14.868386,16.963900,0.703100,0.007900,16.097600,0.154500,9.463680,1.751560,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000200,0.038000,0.011100
891,14.885350,16.748100,0.685400,0.008300,15.896100,0.157500,9.379720,1.659880,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000100,0.000100,0.020700,0.006800
892,14.902098,16.653000,0.572300,0.011900,16.004600,0.063400,9.498200,1.757920,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000900,0.000200,0.044600,0.015300
893,14.918751,16.734600,0.638400,0.007800,16.015300,0.072700,9.520160,1.675400,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000200,0.018600,0.006300
894,14.935486,16.100100,0.593300,0.007800,15.421300,0.077300,9.544960,1.759640,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000200,0.018700,0.006100
895,14.951586,17.128000,0.680200,0.009000,16.347100,0.091300,9.594160,1.715040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000200,0.019400,0.007200
896,14.968714,16.463600,0.596800,0.012700,15.727300,0.126300,9.464840,1.739040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000100,0.000100,0.021200,0.008800
897,14.985177,16.495200,0.687900,0.007900,15.717300,0.081600,9.350960,1.656000,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000500,0.000200,0.036600,0.014000
898,15.001673,17.437600,0.574100,0.011400,16.715900,0.135700,9.455280,1.740520,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000500,0.000100,0.019800,0.008600
899,15.019111,15.781400,0.593900,0.008600,15.101700,0.076300,9.385760,1.670400,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000400,0.000400,0.034700,0.013300
900,15.034891,17.158100,0.448200,0.011500,16.632300,0.065800,9.470760,1.757600,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000300,0.019000,0.007100
901,15.052050,16.446700,0.662400,0.008000,15.612700,0.163200,9.381160,1.660400,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000200,0.018700,0.006200
902,15.068497,16.526300,0.661900,0.011000,15.782000,0.069900,9.412040,1.720640,1,1920,1080,"scripted-0",0.000000,0.000000,0.000700,0.000500,0.000200,0.045500,0.016600
903,15.085023,17.079900,0.494700,0.010000,16.511400,0.063400,9.363080,1.662760,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000100,0.022300,0.008000
904,15.102103,16.189800,0.578200,0.007300,15.362100,0.241800,9.494920,1.746600,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000200,0.019900,0.006300
905,15.118293,16.733000,0.621000,0.009800,16.020700,0.080600,9.361840,1.663000,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000600,0.000300,0.035600,0.014000
906,15.135026,16.886300,0.675600,0.008400,16.077900,0.123500,9.463160,1.760520,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000200,0.020900,0.006300
907,15.151912,16.201300,0.569200,0.007700,15.549600,0.074400,9.403280,1.668440,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000100,0.000200,0.019500,0.006100
908,15.168113,16.935000,0.725100,0.007400,16.116400,0.085700,9.514200,1.780120,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000200,0.019800,0.006400
909,15.185048,17.144600,0.708600,0.009800,16.360400,0.065200,9.444160,1.692160,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000300,0.000400,0.036100,0.016600
910,15.202193,16.098200,0.338700,0.006800,15.665700,0.086600,9.495400,1.748640,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000100,0.020100,0.005900
911,15.218291,15.992600,0.303100,0.004700,15.621500,0.062800,9.334120,1.654480,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000600,0.000200,0.021700,0.007100
912,15.234283,17.078100,0.326900,0.006400,16.674600,0.069800,9.460240,1.739520,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000100,0.019000,0.005700
913,15.251361,16.272700,0.333900,0.004800,15.848300,0.085200,9.327400,1.650320,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000400,0.000100,0.020600,0.006700
914,15.267634,17.444400,0.615600,0.008900,16.685300,0.134200,9.504800,1.779760,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000200,0.020300,0.007400
915,15.285079,16.967400,0.673900,0.015400,16.158100,0.119300,9.406200,1.685440,1,1920,1080,"scripted-0",0.000000,0.000000,0.001000,0.001500,0.000300,0.070800,0.018800
916,15.302046,16.055300,0.554400,0.005900,15.371800,0.122700,9.504680,1.767600,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000500,0.000400,0.027500,0.009200
917,15.318101,16.394900,0.356100,0.006200,15.955200,0.077000,9.435880,1.675760,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000200,0.023800,0.008800
918,15.334496,16.854400,0.507000,0.005800,16.245800,0.095400,9.493080,1.758760,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000400,0.000100,0.022200,0.007800
919,15.351351,16.756000,0.543700,0.006700,16.068700,0.136400,9.438440,1.676880,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000100,0.021600,0.008500
920,15.368107,16.452800,0.397600,0.007800,15.965400,0.081400,9.495680,1.751760,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000200,0.000300,0.037300,0.012900
921,15.384559,16.532700,0.317000,0.004500,16.141400,0.069200,9.382080,1.702320,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000300,0.000200,0.021000,0.007000
922,15.401092,17.207100,0.656100,0.007400,16.396400,0.146700,9.596640,1.805080,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000500,0.000100,0.019900,0.007000
923,15.418299,16.485300,0.581400,0.007200,15.779400,0.116500,9.501880,1.695760,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000200,0.023500,0.006400
924,15.434785,17.363100,0.608000,0.007700,16.074000,0.672400,9.572240,1.781320,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000200,0.000400,0.033000,0.014300
925,15.452148,16.184900,0.745600,0.014300,15.293700,0.130300,9.485880,1.710560,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000500,0.000200,0.051000,0.019500
926,15.468333,16.321900,0.436700,0.008800,15.809500,0.066200,9.485920,1.754040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000700,0.001100,0.000100,0.038700,0.009600
927,15.484654,16.470100,0.318300,0.004700,16.073700,0.072900,9.596960,1.859560,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000200,0.020200,0.006400
928,15.501124,17.614500,0.414100,0.006200,17.085700,0.108000,9.459440,1.760560,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000500,0.000100,0.019600,0.006100
929,15.518739,15.991800,0.480900,0.005800,15.421800,0.082900,9.384120,1.652720,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000500,0.000200,0.020700,0.007000
930,15.534731,16.668400,0.530100,0.006500,16.005300,0.126100,9.609840,1.762480,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000300,0.020300,0.008500
931,15.551399,17.015300,0.773300,0.008800,16.072900,0.159800,9.379520,1.681080,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000200,0.038200,0.014500
932,15.568415,16.461500,0.678400,0.009400,15.687700,0.085100,9.432680,1.725800,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000300,0.000700,0.037700,0.016200
933,15.584876,16.904300,0.697400,0.010300,16.103100,0.093100,9.384000,1.664800,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000100,0.019900,0.006900
934,15.601780,16.309100,0.528800,0.009500,15.701600,0.068800,9.448800,1.757600,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000200,0.000200,0.019300,0.006900
935,15.618089,16.767100,0.646900,0.007000,16.009800,0.103000,9.345680,1.656280,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000200,0.019000,0.007900
936,15.634856,16.813400,0.704100,0.009500,15.944900,0.154500,9.518240,1.742560,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000400,0.000200,0.019300,0.006300
937,15.651670,16.507900,0.503400,0.010200,15.925700,0.067900,9.351320,1.657880,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000600,0.000400,0.041800,0.014900
938,15.668178,17.680000,0.860400,0.009800,15.945600,0.863800,9.555720,1.751400,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.018700,0.005800
939,15.685859,15.587000,0.378400,0.008300,15.134800,0.064000,9.359680,1.663520,1,1920,1080,"scripted-0",0.000000,0.000000,0.000800,0.000700,0.000400,0.045700,0.020900
940,15.701445,18.288000,0.651600,0.006500,17.483700,0.145300,9.587660,1.879790,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000500,0.000100,0.020200,0.006200
941,15.719733,14.911400,0.617200,0.010400,14.145000,0.138200,9.403280,1.660960,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000500,0.000200,0.031700,0.012900
942,15.734644,16.992900,0.646100,0.008900,16.221900,0.115400,9.459160,1.756560,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000900,0.000200,0.035400,0.012700
943,15.751638,16.674400,0.511600,0.008500,16.085100,0.067600,9.360640,1.654840,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000600,0.000200,0.037900,0.013000
944,15.768311,16.778700,0.663800,0.008800,15.951000,0.154700,9.519640,1.757080,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000500,0.000100,0.020200,0.006200
945,15.785090,16.317800,0.552000,0.007800,15.694900,0.062400,9.348000,1.657920,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000500,0.000200,0.025600,0.008400
946,15.801408,16.849000,0.641300,0.007700,16.128500,0.071100,9.463160,1.758560,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000300,0.023400,0.006600
947,15.818257,16.670300,0.523700,0.007700,16.023500,0.115000,9.400960,1.660600,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000400,0.000100,0.019400,0.006200
948,15.834927,16.587900,0.633100,0.008800,15.863300,0.082200,9.412680,1.730080,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.001200,0.000200,0.033800,0.011100
949,15.851515,16.998500,0.587200,0.010600,16.333400,0.066800,9.393960,1.685440,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000100,0.019900,0.008000
950,15.868514,15.933500,0.441900,0.006500,15.408000,0.076700,9.467200,1.754680,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000100,0.020400,0.006400
951,15.884447,17.153200,0.561900,0.009200,16.516800,0.064800,9.400520,1.679920,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000200,0.020700,0.006600
952,15.901600,16.582600,0.423900,0.006600,16.068800,0.082900,9.538280,1.798920,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000300,0.021900,0.006600
953,15.918184,17.050000,0.550500,0.006800,16.373800,0.117700,9.390520,1.691960,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000400,0.000400,0.034400,0.008700
954,15.935233,16.747000,0.582500,0.009900,16.028700,0.125300,9.520360,1.759800,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000500,0.000200,0.024100,0.011900
955,15.951981,16.374700,0.768200,0.008600,15.432600,0.164000,9.397520,1.719280,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000300,0.000100,0.034900,0.012800
956,15.968356,16.719200,0.471100,0.007900,16.176300,0.062400,9.467040,1.767160,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000900,0.000400,0.077300,0.019100
957,15.985074,16.555100,0.637000,0.007800,15.834700,0.075200,9.425440,1.678520,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000200,0.019000,0.006400
958,16.001629,16.574200,0.539900,0.009400,15.907100,0.117400,9.453480,1.750400,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000200,0.019900,0.008500
959,16.018203,16.159500,0.381000,0.006900,15.695400,0.075700,9.346840,1.656400,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000600,0.000300,0.041000,0.013400
960,16.034363,17.095500,0.577100,0.006500,16.367700,0.143800,9.539880,1.803120,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000400,0.000100,0.019700,0.006700
961,16.051458,16.872300,0.804200,0.009200,15.903700,0.154600,9.372680,1.667240,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000900,0.000200,0.062300,0.025400
962,16.068331,16.821400,0.651500,0.010500,16.038500,0.120100,9.477160,1.738160,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000900,0.000200,0.038400,0.015400
963,16.085152,16.025300,0.346500,0.005200,15.606400,0.066700,9.601600,1.900480,1,1920,1080,"scripted-0",0.000000,0.000000,0.000700,0.000300,0.000200,0.039500,0.013700
964,16.101177,16.921700,0.321800,0.009800,16.522200,0.067500,9.528560,1.762800,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000100,0.000100,0.018900,0.006500
965,16.118099,16.822400,0.721100,0.007600,16.003900,0.089400,9.451240,1.664080,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000100,0.020800,0.006500
966,16.134921,16.873300,0.704200,0.007500,16.013200,0.147800,9.492400,1.737920,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000100,0.000100,0.039300,0.010600
967,16.151795,16.225700,0.367800,0.008300,15.760900,0.088200,9.422160,1.677040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000200,0.020000,0.006800
968,16.168020,16.753800,0.552200,0.008300,16.082600,0.110200,9.599400,1.765920,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000400,0.000200,0.023300,0.007300
969,16.184774,16.115500,0.314700,0.004300,15.726000,0.069900,9.343200,1.659800,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000200,0.000100,0.020100,0.008100
970,16.200890,17.705000,0.353100,0.006800,17.280200,0.064300,9.488840,1.754160,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000200,0.000200,0.034500,0.014000
971,16.218594,16.285300,0.631500,0.007600,15.517200,0.128600,9.435880,1.714120,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000200,0.018900,0.008600
972,16.234880,17.185900,0.769200,0.007800,16.257100,0.151100,9.478800,1.758600,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000400,0.000300,0.073500,0.014100
973,16.252066,16.188400,0.497600,0.007600,15.617500,0.065200,9.426880,1.664800,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.020300,0.006800
974,16.268254,16.818600,0.826300,0.007800,15.814700,0.169400,9.486320,1.780280,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.019200,0.006700
975,16.285075,17.025900,0.732200,0.008100,16.214800,0.067900,9.328160,1.644520,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000100,0.000200,0.062700,0.009200
976,16.302099,16.745800,0.624800,0.011700,15.992400,0.116200,9.553640,1.766400,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000500,0.000100,0.018800,0.006300
977,16.318845,15.622900,0.470700,0.010000,15.070700,0.070900,9.383160,1.664880,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000900,0.000300,0.036400,0.014600
978,16.334467,16.956500,0.350500,0.006800,16.522200,0.076500,9.481880,1.752760,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000100,0.022900,0.006600
979,16.351424,16.801500,0.708700,0.006300,15.899400,0.186500,9.451280,1.737680,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000400,0.000300,0.025000,0.007300
980,16.368226,17.136500,0.806100,0.011100,16.216200,0.101700,9.559320,1.783200,1,1920,1080,"scripted-0",0.000000,0.000000,0.001600,0.001500,0.000800,0.066000,0.015300
981,16.385362,15.882500,0.607800,0.013000,15.187800,0.073500,9.351040,1.665320,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000600,0.000200,0.046500,0.018700
982,16.401244,17.160100,0.672200,0.007900,16.350500,0.129100,9.434600,1.746320,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000200,0.000200,0.020800,0.011300
983,16.418405,17.278500,0.360100,0.007400,16.843400,0.067100,9.381760,1.644800,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000500,0.020300,0.006300
984,16.435683,15.891600,0.639500,0.011600,15.155100,0.084900,9.448960,1.733240,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000500,0.000100,0.019500,0.008700
985,16.451575,17.130700,0.553300,0.009500,16.501700,0.065700,9.346840,1.663960,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000300,0.000100,0.020700,0.010300
986,16.468705,15.853300,0.519200,0.007200,15.226400,0.100100,9.490160,1.753360,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000100,0.019100,0.006500
987,16.484559,16.409000,0.336600,0.012200,15.990500,0.069200,9.559230,1.882600,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000300,0.000300,0.033400,0.009300
988,16.500968,17.419100,0.701500,0.007500,16.549700,0.160000,9.491840,1.768400,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000500,0.000200,0.021600,0.006800
989,16.518387,17.045400,0.601500,0.007700,16.319900,0.115600,9.362680,1.660120,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000700,0.000300,0.044300,0.016300
990,16.535432,16.109100,0.685500,0.006600,15.218100,0.198400,9.531800,1.813240,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000300,0.000200,0.023300,0.008000
991,16.551543,16.989200,0.806400,0.009000,16.017300,0.154400,9.342840,1.655200,1,1920,1080,"scripted-0",0.000000,0.000000,0.000800,0.000800,0.000500,0.088800,0.021100
992,16.568531,16.379300,0.667300,0.008800,15.616800,0.085400,9.518920,1.778640,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000200,0.000200,0.040200,0.011800
993,16.584910,16.244700,0.422300,0.005300,15.636400,0.180300,9.349000,1.655120,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000300,0.000800,0.021900,0.008800
994,16.601155,16.858800,0.445800,0.009000,16.340700,0.062600,9.556320,1.776040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000700,0.000500,0.000400,0.041400,0.015100
995,16.618014,16.878800,0.597200,0.009000,16.198600,0.073100,9.393160,1.664720,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000100,0.019100,0.005700
996,16.634892,16.975800,0.744900,0.009200,15.861100,0.360200,9.526480,1.751960,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000500,0.000100,0.019200,0.006500
997,16.651868,16.367500,0.638100,0.010200,15.412300,0.306000,9.472680,1.670760,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000300,0.041000,0.015600
998,16.668235,16.707200,0.665100,0.013800,15.963700,0.064000,9.442600,1.747160,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000400,0.000200,0.037100,0.012900
999,16.684942,17.291600,0.492700,0.005900,16.653400,0.139200,9.408000,1.651560,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000500,0.000200,0.019800,0.006300
1000,16.702234,16.287300,0.727700,0.008900,15.399200,0.151000,9.494720,1.750000,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000600,0.000200,0.026200,0.009900
1001,16.718522,16.749400,0.555600,0.011900,16.117000,0.064200,9.374520,1.649200,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000400,0.000300,0.048000,0.016900
1002,16.735271,16.086500,0.393900,0.007500,15.614600,0.069900,9.502320,1.749360,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000100,0.000100,0.018600,0.005800
1003,16.751357,17.124500,0.388600,0.008000,16.655300,0.072200,9.385480,1.654920,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000100,0.000100,0.019700,0.006400
1004,16.768482,16.608800,0.627000,0.008000,15.899200,0.074200,9.526160,1.756760,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000200,0.019700,0.007200
1005,16.785090,16.264300,0.573000,0.007700,15.617000,0.066200,9.374560,1.663720,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000100,0.000300,0.023200,0.006300
1006,16.801355,17.259100,0.348900,0.007800,16.838600,0.063400,9.477960,1.754080,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000100,0.020600,0.007300
1007,16.818614,16.304300,0.706600,0.008900,15.432800,0.155600,9.414680,1.655040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000200,0.019800,0.005900
1008,16.834919,16.521700,0.637400,0.009400,15.808900,0.065300,9.452000,1.729640,1,1920,1080,"scripted-0",0.000000,0.000000,0.000700,0.000200,0.000200,0.041800,0.016100
1009,16.851440,17.200300,0.344000,0.006100,16.691600,0.158200,9.537520,1.705840,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000100,0.000100,0.020500,0.008700
1010,16.868640,16.152500,0.490800,0.013700,15.487700,0.159800,9.616200,1.766840,1,1920,1080,"scripted-0",0.000000,0.000000,0.000700,0.000700,0.000300,0.045400,0.016200
1011,16.884793,16.503200,0.557000,0.010000,15.855800,0.079900,9.341040,1.650440,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000900,0.000100,0.038400,0.015200
1012,16.901296,16.727800,0.316900,0.004400,16.341400,0.064700,9.493560,1.759080,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000100,0.000200,0.022500,0.007800
1013,16.918024,16.919700,0.720700,0.007400,16.042200,0.148900,9.384680,1.672480,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000500,0.000100,0.021800,0.007300
1014,16.934944,17.115000,0.668700,0.012000,16.318800,0.114800,9.466760,1.750600,1,1920,1080,"scripted-0",0.000000,0.000000,0.000800,0.000700,0.000200,0.043500,0.016300
1015,16.952058,16.180300,0.575500,0.007400,15.472400,0.124500,9.371040,1.654280,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000700,0.000300,0.040400,0.012100
1016,16.968239,16.448700,0.575200,0.008800,15.788600,0.075600,9.460160,1.733840,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000200,0.024100,0.010900
1017,16.984687,16.936300,0.597300,0.007800,16.258300,0.072500,9.382880,1.644480,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000100,0.019800,0.008300
1018,17.001624,16.264600,0.320300,0.006300,15.870000,0.067600,9.508640,1.756720,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000500,0.000200,0.019700,0.006200
1019,17.017888,16.852700,0.573800,0.008500,16.191500,0.078500,9.432440,1.676800,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000400,0.000100,0.019900,0.006200
1020,17.034741,16.936300,0.654000,0.007600,16.198200,0.076100,9.536960,1.772680,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000100,0.021600,0.010200
1021,17.051678,16.846300,0.530500,0.007600,16.184900,0.122600,9.599520,1.697600,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000100,0.000200,0.019900,0.006400
1022,17.068524,16.746900,0.589600,0.007800,15.733800,0.415200,9.465000,1.749160,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000200,0.024700,0.007300
1023,17.085271,17.199000,0.391700,0.009800,16.546200,0.250800,10.096640,2.384360,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000300,0.032800,0.012200
1024,17.102470,15.576500,0.611800,0.009800,14.836400,0.117800,9.463120,1.755240,1,1920,1080,"scripted-0",0.000000,0.000000,0.000700,0.000400,0.000100,0.038800,0.013900
1025,17.118046,16.808800,0.419900,0.007700,16.290900,0.089500,9.372440,1.665480,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.001300,0.001000,0.026900,0.012700
1026,17.134855,16.871300,0.678300,0.007800,16.025400,0.158800,9.475240,1.741680,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000300,0.018600,0.006000
1027,17.151727,16.153300,0.542100,0.006400,15.530200,0.073500,9.359680,1.657040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000600,0.000500,0.029600,0.012300
1028,17.167879,16.633400,0.661700,0.007900,15.776300,0.187100,9.463920,1.764520,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000100,0.019400,0.006400
1029,17.184513,17.272300,0.771600,0.010500,16.329500,0.160000,9.362400,1.668680,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000500,0.000200,0.044600,0.015000
1030,17.201785,16.332100,0.555700,0.007200,15.694800,0.073700,9.441840,1.748560,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000100,0.000300,0.029800,0.010200
1031,17.218117,16.903900,0.653400,0.007200,16.171600,0.071200,9.364000,1.647280,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000100,0.000100,0.022300,0.007000
1032,17.235021,16.822500,0.537500,0.006100,16.157300,0.121200,9.494360,1.751120,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.020500,0.007100
1033,17.251844,16.181600,0.682800,0.008800,15.394700,0.094700,9.349320,1.652240,1,1920,1080,"scripted-0",0.000000,0.000000,0.000900,0.000200,0.000100,0.027000,0.010700
1034,17.268025,16.846600,0.717600,0.006700,15.968900,0.152800,9.533520,1.763280,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.021600,0.009500
