clip,time_s,phase,foot_l_x_m,foot_l_y_m,foot_l_z_m,ball_l_x_m,ball_l_y_m,ball_l_z_m,foot_r_x_m,foot_r_y_m,foot_r_z_m,ball_r_x_m,ball_r_y_m,ball_r_z_m,hand_l_x_m,hand_l_y_m,hand_l_z_m,hand_r_x_m,hand_r_y_m,hand_r_z_m
interact,1.200000000,0.600000000,0.195193107,0.103143646,0.127009471,0.180449403,0.014643636,0.275278256,-0.161813885,0.103697271,-0.267280318,-0.264685951,0.015197227,-0.159491835,0.174121530,1.153580795,0.440776925,-0.301911693,0.920615570,-0.179911185
interact,1.204166667,0.602083333,0.195193156,0.103143564,0.127009530,0.180449460,0.014643562,0.275278324,-0.161813899,0.103697210,-0.267280320,-0.264685980,0.015197175,-0.159491848,0.174603301,1.149406145,0.438876707,-0.301884592,0.920618720,-0.179886283
interact,1.208333333,0.604166667,0.195193197,0.103143488,0.127009579,0.180449509,0.014643491,0.275278382,-0.161813908,0.103697155,-0.267280321,-0.264686001,0.015197128,-0.159491856,0.175064331,1.145245536,0.436935197,-0.301857490,0.920621855,-0.179861382
interact,1.212500000,0.606250000,0.195193231,0.103143416,0.127009620,0.180449549,0.014643424,0.275278432,-0.161813911,0.103697107,-0.267280319,-0.264686012,0.015197088,-0.159491858,0.175504462,1.141099494,0.434952562,-0.301830388,0.920624972,-0.179836483
interact,1.216666667,0.608333333,0.195193257,0.103143349,0.127009653,0.180449581,0.014643362,0.275278471,-0.161813910,0.103697067,-0.267280315,-0.264686014,0.015197053,-0.159491856,0.175923542,1.136968547,0.432928977,-0.301803285,0.920628074,-0.179811584
interact,1.220833333,0.610416667,0.195193277,0.103143286,0.127009676,0.180449604,0.014643303,0.275278502,-0.161813903,0.103697033,-0.267280309,-0.264686008,0.015197025,-0.159491849,0.176321420,1.132853221,0.430864622,-0.301776183,0.920631159,-0.179786686
interact,1.225000000,0.612500000,0.195193289,0.103143229,0.127009690,0.180449619,0.014643249,0.275278523,-0.161813891,0.103697006,-0.267280301,-0.264685992,0.015197003,-0.159491838,0.176697949,1.128754041,0.428759689,-0.301749080,0.920634228,-0.179761789
interact,1.229166667,0.614583333,0.195193293,0.103143175,0.127009696,0.180449625,0.014643199,0.275278535,-0.161813873,0.103696986,-0.267280291,-0.264685968,0.015196987,-0.159491821,0.177052982,1.124671532,0.426614374,-0.301721977,0.920637280,-0.179736892
interact,1.233333333,0.616666667,0.195193291,0.103143127,0.127009692,0.180449622,0.014643153,0.275278538,-0.161813850,0.103696973,-0.267280279,-0.264685935,0.015196977,-0.159491800,0.177386378,1.120606221,0.424428883,-0.301694874,0.920640316,-0.179711997
interact,1.237500000,0.618750000,0.195193348,0.103142942,0.127009733,0.180449681,0.014642961,0.275278574,-0.161813885,0.103696804,-0.267280316,-0.264685984,0.015196808,-0.159491852,0.177962777,1.116435948,0.422183062,-0.301653316,0.920653866,-0.179733719
interact,1.241666667,0.620833333,0.195193393,0.103142763,0.127009760,0.180449726,0.014642774,0.275278596,-0.161813912,0.103696645,-0.267280350,-0.264686018,0.015196649,-0.159491897,0.178517549,1.112284002,0.419894038,-0.301611759,0.920667422,-0.179755437
interact,1.245833333,0.622916667,0.195193427,0.103142590,0.127009774,0.180449757,0.014642592,0.275278605,-0.161813930,0.103696498,-0.267280380,-0.264686038,0.015196500,-0.159491934,0.179050523,1.108150944,0.417562043,-0.301570203,0.920680983,-0.179777150
interact,1.250000000,0.625000000,0.195193449,0.103142423,0.127009775,0.180449775,0.014642415,0.275278599,-0.161813939,0.103696362,-0.267280408,-0.264686044,0.015196360,-0.159491964,0.179561528,1.104037331,0.415187313,-0.301528648,0.920694549,-0.179798860
interact,1.254166667,0.627083333,0.195193459,0.103142262,0.127009762,0.180449779,0.014642244,0.275278579,-0.161813940,0.103696236,-0.267280432,-0.264686035,0.015196231,-0.159491986,0.180050397,1.099943720,0.412770095,-0.301487094,0.920708120,-0.179820565
interact,1.258333333,0.629166667,0.195193458,0.103142107,0.127009735,0.180449770,0.014642077,0.275278545,-0.161813931,0.103696122,-0.267280454,-0.264686012,0.015196110,-0.159492001,0.180516967,1.095870668,0.410310644,-0.301445542,0.920721697,-0.179842266
interact,1.262500000,0.631250000,0.195193445,0.103141958,0.127009695,0.180449747,0.014641916,0.275278497,-0.161813915,0.103696019,-0.267280472,-0.264685975,0.015196000,-0.159492009,0.180961073,1.091818728,0.407809223,-0.301403990,0.920735278,-0.179863963
interact,1.266666667,0.633333333,0.195193420,0.103141815,0.127009641,0.180449710,0.014641761,0.275278434,-0.161813889,0.103695928,-0.267280487,-0.264685923,0.015195899,-0.159492009,0.181382558,1.087788456,0.405266104,-0.301362439,0.920748865,-0.179885656
interact,1.270833333,0.635416667,0.195193482,0.103141689,0.127009718,0.180449783,0.014641642,0.275278514,-0.161813924,0.103695793,-0.267280524,-0.264685991,0.015195774,-0.159492066,0.182043386,1.083765365,0.402691149,-0.301311574,0.920768788,-0.179934109
interact,1.275000000,0.637500000,0.195193528,0.103141571,0.127009777,0.180449837,0.014641530,0.275278576,-0.161813948,0.103695673,-0.267280556,-0.264686040,0.015195662,-0.159492113,0.182681798,1.079764293,0.400073430,-0.301260712,0.920788742,-0.179982553
interact,1.279166667,0.639583333,0.195193558,0.103141459,0.127009819,0.180449874,0.014641424,0.275278619,-0.161813960,0.103695567,-0.267280585,-0.264686070,0.015195563,-0.159492151,0.183297616,1.075785796,0.397413233,-0.301209852,0.920808726,-0.180030988
interact,1.283333333,0.641666667,0.195193574,0.103141355,0.127009844,0.180449892,0.014641324,0.275278645,-0.161813960,0.103695476,-0.267280609,-0.264686081,0.015195476,-0.159492179,0.183890660,1.071830427,0.394710849,-0.301158995,0.920828742,-0.180079412
interact,1.287500000,0.643750000,0.195193574,0.103141258,0.127009851,0.180449893,0.014641230,0.275278652,-0.161813949,0.103695399,-0.267280630,-0.264686073,0.015195401,-0.159492198,0.184460754,1.067898737,0.391966583,-0.301108139,0.920848789,-0.180127827
interact,1.291666667,0.645833333,0.195193558,0.103141168,0.127009841,0.180449876,0.014641143,0.275278640,-0.161813926,0.103695337,-0.267280646,-0.264686046,0.015195339,-0.159492207,0.185007724,1.063991276,0.389180743,-0.301057286,0.920868867,-0.180176232
interact,1.295833333,0.647916667,0.195193527,0.103141085,0.127009813,0.180449841,0.014641061,0.275278611,-0.161813892,0.103695289,-0.267280659,-0.264685999,0.015195290,-0.159492206,0.185531400,1.060108591,0.386353651,-0.301006436,0.920888976,-0.180224628
interact,1.300000000,0.650000000,0.195193481,0.103141009,0.127009767,0.180449788,0.014640986,0.275278563,-0.161813845,0.103695256,-0.267280668,-0.264685933,0.015195253,-0.159492196,0.186031616,1.056251230,0.383485634,-0.300955587,0.920909116,-0.180273014
interact,1.304166667,0.652083333,0.195193559,0.103140859,0.127009857,0.180449874,0.014640843,0.275278662,-0.161813915,0.103695095,-0.267280706,-0.264686028,0.015195096,-0.159492251,0.186760799,1.052480149,0.380622917,-0.300896542,0.920934883,-0.180345132
interact,1.308333333,0.654166667,0.195193619,0.103140716,0.127009927,0.180449940,0.014640707,0.275278741,-0.161813972,0.103694950,-0.267280739,-0.264686100,0.015194954,-0.159492295,0.187467149,1.048734036,0.377719622,-0.300837500,0.920960711,-0.180417233
interact,1.312500000,0.656250000,0.195193661,0.103140581,0.127009976,0.180449985,0.014640577,0.275278798,-0.161814014,0.103694821,-0.267280768,-0.264686150,0.015194825,-0.159492329,0.188150449,1.045013397,0.374776069,-0.300778462,0.920986602,-0.180489318
interact,1.316666667,0.658333333,0.195193685,0.103140454,0.127010006,0.180450009,0.014640454,0.275278835,-0.161814043,0.103694709,-0.267280793,-0.264686178,0.015194710,-0.159492351,0.188810485,1.041318736,0.371792584,-0.300719428,0.921012554,-0.180561388
interact,1.320833333,0.660416667,0.195193691,0.103140334,0.127010016,0.180450013,0.014640337,0.275278850,-0.161814059,0.103694613,-0.267280812,-0.264686183,0.015194609,-0.159492362,0.189447048,1.037650554,0.368769502,-0.300660398,0.921038568,-0.180633441
interact,1.325000000,0.662500000,0.195193680,0.103140223,0.127010005,0.180449996,0.014640228,0.275278844,-0.161814060,0.103694533,-0.267280828,-0.264686166,0.015194522,-0.159492363,0.190059927,1.034009351,0.365707165,-0.300601371,0.921064645,-0.180705477
interact,1.329166667,0.664583333,0.195193651,0.103140119,0.127009974,0.180449958,0.014640125,0.275278817,-0.161814047,0.103694469,-0.267280839,-0.264686126,0.015194449,-0.159492353,0.190648918,1.030395623,0.362605924,-0.300542349,0.921090783,-0.180777498
interact,1.333333333,0.666666667,0.195193604,0.103140023,0.127009923,0.180449900,0.014640029,0.275278769,-0.161814021,0.103694422,-0.267280846,-0.264686063,0.015194390,-0.159492331,0.191213816,1.026809866,0.359466135,-0.300483330,0.921116983,-0.180849502
interact,1.337500000,0.668750000,0.195193707,0.103139915,0.127010011,0.180450016,0.014639923,0.275278862,-0.161814071,0.103694276,-0.267280911,-0.264686145,0.015194248,-0.159492423,0.191988781,1.023380055,0.356380767,-0.300417224,0.921147577,-0.180942305
interact,1.341666667,0.670833333,0.195193790,0.103139814,0.127010077,0.180450110,0.014639824,0.275278933,-0.161814106,0.103694147,-0.267280971,-0.264686203,0.015194120,-0.159492503,0.192740718,1.019976965,0.353258411,-0.300351123,0.921178264,-0.181035086
interact,1.345833333,0.672916667,0.195193855,0.103139723,0.127010123,0.180450182,0.014639732,0.275278981,-0.161814127,0.103694034,-0.267281026,-0.264686237,0.015194007,-0.159492571,0.193469416,1.016601049,0.350099411,-0.300285028,0.921209044,-0.181127845
interact,1.350000000,0.675000000,0.195193902,0.103139639,0.127010147,0.180450232,0.014639647,0.275279007,-0.161814134,0.103693937,-0.267281077,-0.264686247,0.015193907,-0.159492628,0.194174666,1.013252759,0.346904119,-0.300218938,0.921239918,-0.181220581
interact,1.354166667,0.677083333,0.195193929,0.103139564,0.127010150,0.180450261,0.014639570,0.275279011,-0.161814125,0.103693857,-0.267281123,-0.264686234,0.015193822,-0.159492674,0.194856265,1.009932546,0.343672893,-0.300152853,0.921270886,-0.181313294
interact,1.358333333,0.679166667,0.195193938,0.103139498,0.127010132,0.180450268,0.014639500,0.275278993,-0.161814102,0.103693793,-0.267281164,-0.264686197,0.015193751,-0.159492708,0.195514009,1.006640858,0.340406098,-0.300086773,0.921301946,-0.181405985
interact,1.362500000,0.681250000,0.195193929,0.103139439,0.127010092,0.180450253,0.014639437,0.275278952,-0.161814064,0.103693746,-0.267281201,-0.264686135,0.015193694,-0.159492731,0.196147699,1.003378138,0.337104109,-0.300020699,0.921333101,-0.181498654
interact,1.366666667,0.683333333,0.195193901,0.103139390,0.127010031,0.180450217,0.014639382,0.275278889,-0.161814011,0.103693716,-0.267281233,-0.264686050,0.015193651,-0.159492742,0.196757136,1.000144827,0.333767304,-0.299954630,0.921364348,-0.181591299
interact,1.370833333,0.685416667,0.195193958,0.103139208,0.127010126,0.180450287,0.014639206,0.275278980,-0.161814064,0.103693546,-0.267281251,-0.264686139,0.015193494,-0.159492787,0.197548577,0.997126653,0.330543890,-0.299882622,0.921399186,-0.181701856
interact,1.375000000,0.687500000,0.195193996,0.103139035,0.127010200,0.180450336,0.014639039,0.275279050,-0.161814103,0.103693390,-0.267281265,-0.264686206,0.015193350,-0.159492821,0.198317165,0.994135612,0.327288103,-0.299810620,0.921434146,-0.181812385
interact,1.379166667,0.689583333,0.195194018,0.103138871,0.127010254,0.180450364,0.014638878,0.275279098,-0.161814129,0.103693250,-0.267281274,-0.264686250,0.015193219,-0.159492843,0.199062708,0.991172095,0.324000292,-0.299738625,0.921469228,-0.181922886
interact,1.383333333,0.691666667,0.195194021,0.103138715,0.127010287,0.180450372,0.014638725,0.275279124,-0.161814139,0.103693125,-0.267281279,-0.264686271,0.015193100,-0.159492855,0.199785013,0.988236489,0.320680813,-0.299666636,0.921504431,-0.182033359
interact,1.387500000,0.693750000,0.195194006,0.103138567,0.127010299,0.180450359,0.014638580,0.275279129,-0.161814136,0.103693014,-0.267281279,-0.264686270,0.015192994,-0.159492856,0.200483890,0.985329181,0.317330030,-0.299594654,0.921539755,-0.182143803
interact,1.391666667,0.695833333,0.195193974,0.103138428,0.127010290,0.180450326,0.014638441,0.275279112,-0.161814119,0.103692919,-0.267281275,-0.264686245,0.015192901,-0.159492847,0.201159152,0.982450553,0.313948312,-0.299522679,0.921575201,-0.182254219
interact,1.395833333,0.697916667,0.195193924,0.103138298,0.127010261,0.180450272,0.014638310,0.275279073,-0.161814087,0.103692838,-0.267281267,-0.264686197,0.015192821,-0.159492826,0.201810612,0.979600985,0.310536035,-0.299450711,0.921610768,-0.182364606
interact,1.400000000,0.700000000,0.195193857,0.103138176,0.127010210,0.180450198,0.014638187,0.275279012,-0.161814041,0.103692773,-0.267281254,-0.264686127,0.015192753,-0.159492795,0.202438088,0.976780854,0.307093581,-0.299378750,0.921646456,-0.182474964
interact,1.404166667,0.702083333,0.195193937,0.103138034,0.127010289,0.180450283,0.014638044,0.275279097,-0.161814065,0.103692676,-0.267281288,-0.264686173,0.015192659,-0.159492847,0.203242188,0.974179821,0.303795103,-0.299301948,0.921684542,-0.182600270
interact,1.408333333,0.704166667,0.195194002,0.103137901,0.127010349,0.180450351,0.014637909,0.275279163,-0.161814078,0.103692591,-0.267281318,-0.264686200,0.015192577,-0.159492889,0.204023890,0.971605535,0.300468618,-0.299225154,0.921722770,-0.182725544
interact,1.412500000,0.706250000,0.195194051,0.103137776,0.127010391,0.180450402,0.014637781,0.275279210,-0.161814078,0.103692518,-0.267281344,-0.264686207,0.015192504,-0.159492922,0.204783013,0.969058326,0.297114473,-0.299148368,0.921761141,-0.182850786
interact,1.416666667,0.708333333,0.195194085,0.103137660,0.127010414,0.180450434,0.014637660,0.275279237,-0.161814065,0.103692458,-0.267281366,-0.264686195,0.015192442,-0.159492945,0.205519382,0.966538524,0.293733018,-0.299071589,0.921799655,-0.182975995
interact,1.420833333,0.710416667,0.195194104,0.103137552,0.127010419,0.180450449,0.014637547,0.275279244,-0.161814041,0.103692410,-0.267281384,-0.264686162,0.015192391,-0.159492958,0.206232820,0.964046453,0.290324611,-0.298994818,0.921838312,-0.183101172
interact,1.425000000,0.712500000,0.195194108,0.103137453,0.127010405,0.180450446,0.014637441,0.275279233,-0.161814004,0.103692375,-0.267281398,-0.264686110,0.015192349,-0.159492962,0.206923155,0.961582438,0.286889612,-0.298918055,0.921877111,-0.183226316
interact,1.429166667,0.714583333,0.195194096,0.103137361,0.127010372,0.180450425,0.014637343,0.275279201,-0.161813955,0.103692351,-0.267281408,-0.264686038,0.015192319,-0.159492957,0.207590213,0.959146797,0.283428391,-0.298841299,0.921916053,-0.183351427
interact,1.433333333,0.716666667,0.195194070,0.103137279,0.127010321,0.180450387,0.014637252,0.275279150,-0.161813894,0.103692340,-0.267281415,-0.264685946,0.015192298,-0.159492942,0.208233829,0.956739850,0.279941322,-0.298764552,0.921955138,-0.183476505
interact,1.437500000,0.718750000,0.195194117,0.103137203,0.127010395,0.180450443,0.014637182,0.275279227,-0.161813956,0.103692237,-0.267281453,-0.264686032,0.015192209,-0.159492993,0.209078776,0.954524936,0.276603270,-0.298684128,0.921995388,-0.183613666
interact,1.441666667,0.720833333,0.195194152,0.103137135,0.127010455,0.180450485,0.014637119,0.275279288,-0.161814010,0.103692142,-0.267281488,-0.264686102,0.015192127,-0.159493037,0.209901964,0.952336056,0.273240736,-0.298603712,0.922035793,-0.183750792
interact,1.445833333,0.722916667,0.195194176,0.103137076,0.127010500,0.180450514,0.014637064,0.275279334,-0.161814054,0.103692056,-0.267281520,-0.264686158,0.015192053,-0.159493073,0.210703223,0.950173492,0.269854056,-0.298523304,0.922076352,-0.183887883
interact,1.450000000,0.725000000,0.195194188,0.103137024,0.127010529,0.180450530,0.014637015,0.275279363,-0.161814089,0.103691978,-0.267281548,-0.264686199,0.015191986,-0.159493101,0.211482385,0.948037522,0.266443570,-0.298442905,0.922117066,-0.184024940
interact,1.454166667,0.727083333,0.195194189,0.103136980,0.127010544,0.180450532,0.014636974,0.275279377,-0.161814115,0.103691910,-0.267281574,-0.264686225,0.015191927,-0.159493122,0.212239282,0.945928421,0.263009623,-0.298362513,0.922157935,-0.184161963
interact,1.458333333,0.729166667,0.195194178,0.103136945,0.127010544,0.180450520,0.014636940,0.275279376,-0.161814131,0.103691851,-0.267281596,-0.264686236,0.015191875,-0.159493135,0.212973751,0.943846462,0.259552565,-0.298282130,0.922198959,-0.184298950
interact,1.462500000,0.731250000,0.195194155,0.103136918,0.127010528,0.180450495,0.014636913,0.275279358,-0.161814139,0.103691800,-0.267281615,-0.264686231,0.015191831,-0.159493141,0.213685626,0.941791914,0.256072751,-0.298201756,0.922240138,-0.184435902
interact,1.466666667,0.733333333,0.195194121,0.103136898,0.127010498,0.180450457,0.014636894,0.275279325,-0.161814137,0.103691758,-0.267281630,-0.264686212,0.015191794,-0.159493140,0.214374745,0.939765044,0.252570540,-0.298121390,0.922281471,-0.184572819
interact,1.470833333,0.735416667,0.195194160,0.103136808,0.127010528,0.180450499,0.014636805,0.275279351,-0.161814164,0.103691732,-0.267281639,-0.264686252,0.015191767,-0.159493157,0.215269076,0.937929811,0.249246243,-0.298038428,0.922322765,-0.184718890
interact,1.475000000,0.737500000,0.195194192,0.103136724,0.127010547,0.180450532,0.014636722,0.275279367,-0.161814187,0.103691711,-0.267281645,-0.264686282,0.015191746,-0.159493169,0.216142550,0.936119319,0.245900718,-0.297955474,0.922364215,-0.184864926
interact,1.479166667,0.739583333,0.195194216,0.103136648,0.127010556,0.180450556,0.014636647,0.275279372,-0.161814203,0.103691696,-0.267281649,-0.264686304,0.015191729,-0.159493175,0.216995007,0.934333798,0.242534279,-0.297872529,0.922405820,-0.185010929
interact,1.483333333,0.741666667,0.195194234,0.103136579,0.127010554,0.180450572,0.014636578,0.275279366,-0.161814214,0.103691686,-0.267281651,-0.264686316,0.015191717,-0.159493177,0.217826287,0.932573480,0.239147247,-0.297789591,0.922447581,-0.185156897
interact,1.487500000,0.743750000,0.195194244,0.103136518,0.127010542,0.180450580,0.014636515,0.275279348,-0.161814220,0.103691682,-0.267281650,-0.264686318,0.015191710,-0.159493173,0.218636232,0.930838590,0.235739947,-0.297706662,0.922489497,-0.185302831
interact,1.491666667,0.745833333,0.195194246,0.103136464,0.127010519,0.180450579,0.014636460,0.275279320,-0.161814219,0.103691684,-0.267281646,-0.264686311,0.015191707,-0.159493164,0.219424686,0.929129353,0.232312708,-0.297623741,0.922531569,-0.185448729
interact,1.495833333,0.747916667,0.195194242,0.103136417,0.127010486,0.180450569,0.014636411,0.275279280,-0.161814213,0.103691691,-0.267281641,-0.264686295,0.015191709,-0.159493150,0.220191494,0.927445990,0.228865862,-0.297540829,0.922573796,-0.185594594
interact,1.500000000,0.750000000,0.195194230,0.103136378,0.127010442,0.180450551,0.014636368,0.275279229,-0.161814201,0.103691704,-0.267281632,-0.264686270,0.015191716,-0.159493130,0.220936502,0.925788722,0.225399747,-0.297457925,0.922616179,-0.185740423
interact,1.504166667,0.752083333,0.195194242,0.103136234,0.127010472,0.180450564,0.014636224,0.275279262,-0.161814220,0.103691626,-0.267281660,-0.264686293,0.015191633,-0.159493165,0.221882156,0.924318859,0.222140177,-0.297373504,0.922657024,-0.185892632
interact,1.508333333,0.754166667,0.195194252,0.103136096,0.127010496,0.180450573,0.014636086,0.275279288,-0.161814235,0.103691552,-0.267281687,-0.264686312,0.015191553,-0.159493196,0.222808107,0.922871947,0.218862339,-0.297289091,0.922698013,-0.186044810
interact,1.512500000,0.756250000,0.195194257,0.103135965,0.127010514,0.180450578,0.014635954,0.275279308,-0.161814249,0.103691481,-0.267281711,-0.264686328,0.015191476,-0.159493225,0.223714204,0.921448172,0.215566524,-0.297204685,0.922739146,-0.186196958
interact,1.516666667,0.758333333,0.195194260,0.103135840,0.127010527,0.180450579,0.014635827,0.275279321,-0.161814261,0.103691413,-0.267281735,-0.264686339,0.015191401,-0.159493250,0.224600298,0.920047718,0.212253024,-0.297120287,0.922780423,-0.186349074
interact,1.520833333,0.760416667,0.195194259,0.103135722,0.127010533,0.180450576,0.014635707,0.275279328,-0.161814270,0.103691348,-0.267281757,-0.264686347,0.015191329,-0.159493273,0.225466242,0.918670768,0.208922135,-0.297035897,0.922821843,-0.186501159
interact,1.525000000,0.762500000,0.195194256,0.103135609,0.127010533,0.180450569,0.014635593,0.275279329,-0.161814277,0.103691287,-0.267281777,-0.264686350,0.015191261,-0.159493293,0.226311889,0.917317501,0.205574159,-0.296951513,0.922863408,-0.186653212
interact,1.529166667,0.764583333,0.195194249,0.103135504,0.127010528,0.180450558,0.014635484,0.275279324,-0.161814282,0.103691228,-0.267281796,-0.264686350,0.015191195,-0.159493310,0.227137094,0.915988095,0.202209397,-0.296867138,0.922905116,-0.186805234
interact,1.533333333,0.766666667,0.195194238,0.103135404,0.127010516,0.180450543,0.014635382,0.275279312,-0.161814284,0.103691173,-0.267281814,-0.264686345,0.015191131,-0.159493325,0.227941714,0.914682724,0.198828159,-0.296782769,0.922946968,-0.186957224
interact,1.537500000,0.768750000,0.195194256,0.103135391,0.127010526,0.180450560,0.014635370,0.275279329,-0.161814267,0.103691168,-0.267281794,-0.264686334,0.015191128,-0.159493312,0.228934404,0.913556695,0.195680190,-0.296698007,0.922985976,-0.187112714
interact,1.541666667,0.770833333,0.195194274,0.103135382,0.127010534,0.180450576,0.014635362,0.275279345,-0.161814250,0.103691166,-0.267281773,-0.264686322,0.015191127,-0.159493298,0.229908770,0.912451432,0.192516624,-0.296613252,0.923025103,-0.187268179
interact,1.545833333,0.772916667,0.195194291,0.103135378,0.127010540,0.180450591,0.014635360,0.275279358,-0.161814233,0.103691167,-0.267281752,-0.264686310,0.015191130,-0.159493283,0.230864673,0.911367081,0.189337720,-0.296528502,0.923064349,-0.187423618
interact,1.550000000,0.775000000,0.195194307,0.103135379,0.127010544,0.180450605,0.014635362,0.275279368,-0.161814216,0.103691171,-0.267281730,-0.264686298,0.015191134,-0.159493267,0.231801978,0.910303784,0.186143734,-0.296443758,0.923103714,-0.187579032
interact,1.554166667,0.777083333,0.195194323,0.103135386,0.127010546,0.180450618,0.014635369,0.275279377,-0.161814199,0.103691177,-0.267281707,-0.264686285,0.015191142,-0.159493250,0.232720549,0.909261681,0.182934931,-0.296359020,0.923143198,-0.187734420
interact,1.558333333,0.779166667,0.195194338,0.103135397,0.127010545,0.180450629,0.014635382,0.275279383,-0.161814182,0.103691186,-0.267281683,-0.264686271,0.015191152,-0.159493232,0.233620250,0.908240913,0.179711575,-0.296274289,0.923182801,-0.187889783
interact,1.562500000,0.781250000,0.195194353,0.103135414,0.127010543,0.180450640,0.014635399,0.275279387,-0.161814165,0.103691197,-0.267281659,-0.264686257,0.015191165,-0.159493213,0.234500947,0.907241615,0.176473933,-0.296189563,0.923222522,-0.188045120
interact,1.566666667,0.783333333,0.195194368,0.103135436,0.127010538,0.180450650,0.014635421,0.275279388,-0.161814148,0.103691212,-0.267281634,-0.264686243,0.015191180,-0.159493192,0.235362509,0.906263923,0.173222277,-0.296104844,0.923262363,-0.188200432
interact,1.570833333,0.785416667,0.195194360,0.103135341,0.127010573,0.180450645,0.014635326,0.275279419,-0.161814139,0.103691246,-0.267281628,-0.264686227,0.015191220,-0.159493179,0.236392878,0.905446958,0.170226433,-0.296020680,0.923298977,-0.188357193
interact,1.575000000,0.787500000,0.195194352,0.103135250,0.127010607,0.180450640,0.014635235,0.275279450,-0.161814130,0.103691285,-0.267281621,-0.264686212,0.015191265,-0.159493164,0.237406507,0.904648487,0.167217323,-0.295936521,0.923335682,-0.188513935
interact,1.579166667,0.789583333,0.195194343,0.103135162,0.127010641,0.180450634,0.014635148,0.275279480,-0.161814120,0.103691328,-0.267281614,-0.264686196,0.015191314,-0.159493149,0.238403269,0.903868616,0.164195165,-0.295852366,0.923372479,-0.188670657
interact,1.583333333,0.791666667,0.195194335,0.103135078,0.127010675,0.180450627,0.014635065,0.275279510,-0.161814111,0.103691376,-0.267281606,-0.264686180,0.015191368,-0.159493134,0.239383042,0.903107453,0.161160182,-0.295768215,0.923409367,-0.188827360
interact,1.587500000,0.793750000,0.195194326,0.103134999,0.127010709,0.180450619,0.014634985,0.275279539,-0.161814102,0.103691429,-0.267281599,-0.264686164,0.015191426,-0.159493118,0.240345703,0.902365102,0.158112600,-0.295684070,0.923446347,-0.188984044
interact,1.591666667,0.795833333,0.195194318,0.103134922,0.127010742,0.180450610,0.014634909,0.275279568,-0.161814093,0.103691486,-0.267281591,-0.264686148,0.015191488,-0.159493102,0.241291130,0.901641668,0.155052647,-0.295599929,0.923483419,-0.189140708
interact,1.595833333,0.797916667,0.195194309,0.103134850,0.127010775,0.180450601,0.014634836,0.275279597,-0.161814084,0.103691548,-0.267281582,-0.264686131,0.015191555,-0.159493085,0.242219203,0.900937252,0.151980554,-0.295515793,0.923520582,-0.189297352
interact,1.600000000,0.800000000,0.195194301,0.103134781,0.127010808,0.180450590,0.014634767,0.275279625,-0.161814075,0.103691615,-0.267281573,-0.264686114,0.015191627,-0.159493067,0.243129802,0.900251954,0.148896553,-0.295431662,0.923557836,-0.189453977
interact,1.604166667,0.802083333,0.195194317,0.103134760,0.127010753,0.180450614,0.014634741,0.275279570,-0.161814099,0.103691637,-0.267281592,-0.264686140,0.015191645,-0.159493088,0.244184308,0.899703669,0.146085632,-0.295348909,0.923592570,-0.189610259
interact,1.608333333,0.804166667,0.195194332,0.103134742,0.127010698,0.180450636,0.014634718,0.275279515,-0.161814121,0.103691666,-0.267281610,-0.264686165,0.015191670,-0.159493108,0.245223805,0.899171694,0.143263466,-0.295266161,0.923627373,-0.189766526
interact,1.612500000,0.806250000,0.195194347,0.103134726,0.127010643,0.180450656,0.014634698,0.275279459,-0.161814143,0.103691702,-0.267281627,-0.264686188,0.015191702,-0.159493127,0.246248181,0.898656108,0.140430240,-0.295183416,0.923662247,-0.189922778
interact,1.616666667,0.808333333,0.195194360,0.103134713,0.127010588,0.180450674,0.014634680,0.275279404,-0.161814164,0.103691745,-0.267281645,-0.264686209,0.015191741,-0.159493146,0.247257329,0.898156988,0.137586142,-0.295100675,0.923697191,-0.190079015
interact,1.620833333,0.810416667,0.195194373,0.103134703,0.127010533,0.180450690,0.014634665,0.275279349,-0.161814184,0.103691795,-0.267281662,-0.264686228,0.015191786,-0.159493164,0.248251140,0.897674409,0.134731362,-0.295017937,0.923732204,-0.190235236
interact,1.625000000,0.812500000,0.195194384,0.103134695,0.127010478,0.180450704,0.014634652,0.275279294,-0.161814203,0.103691853,-0.267281679,-0.264686246,0.015191838,-0.159493181,0.249229508,0.897208447,0.131866091,-0.294935203,0.923767288,-0.190391442
interact,1.629166667,0.814583333,0.195194395,0.103134691,0.127010424,0.180450716,0.014634642,0.275279238,-0.161814221,0.103691917,-0.267281695,-0.264686263,0.015191896,-0.159493197,0.250192325,0.896759173,0.128990524,-0.294852473,0.923802442,-0.190547633
interact,1.633333333,0.816666667,0.195194405,0.103134689,0.127010369,0.180450725,0.014634635,0.275279183,-0.161814238,0.103691989,-0.267281712,-0.264686277,0.015191962,-0.159493213,0.251139486,0.896326661,0.126104856,-0.294769747,0.923837665,-0.190703808
interact,1.637500000,0.818750000,0.195194413,0.103134701,0.127010378,0.180450739,0.014634648,0.275279193,-0.161814219,0.103691998,-0.267281689,-0.264686262,0.015191968,-0.159493195,0.252201120,0.896010004,0.123505567,-0.294689303,0.923870061,-0.190857563
interact,1.641666667,0.820833333,0.195194418,0.103134715,0.127010387,0.180450748,0.014634664,0.275279204,-0.161814196,0.103692018,-0.267281666,-0.264686243,0.015191983,-0.159493175,0.253249407,0.895707473,0.120896847,-0.294608862,0.923902504,-0.191011307
